,,,,
م,ما الشيء الذي خرج من الماء و إذا أتى عليه الماء هلك؟,الملح,,
م,آلة حربية استعملها الرومان لقذف الحجارة أو الذهب عن بعد؟,المنجنيق,,
م,ما هو الشيء الذي لا ينتفع به إلا إذا وضعت إصبعك في عينيه؟,المقص,,
م,آلة تستعمل لإعدام إنسان بفصل رقبته عن جسده استعملت في الثورة الفرنسية لإعدام النبلاء؟,مقصلة,,
م,أقصر آية في القرآن؟,مد هامتان,,
م,الأغشية التي تغلف الأمعاء و تربطها بالجدار البطني؟,المساريقا,,
م,ماذا تسمى الميتة بالضرب؟,الموقوذة,,
م,سباق العدو الطويل الذي مسافته 26 ميل 385 ياردة؟,ماراثون,,
م,أشد الناس عذابا يوم القيامة؟,المصورون,,
م,هو وصف يطلق على الرجل المحارب الذي عبأ نفسه بالأسلحة و الذخيرة؟,مدجج,,
ن,ما هي أول فتنة بني إسرائيل؟,الناقة,,
ن,ماذا يسمى طعام القادم من سفره؟,النقيعة,,
ن,من المقصود بهذه الآية : ( فبهت الذي كفر )؟,النمرود,,
ن,ما معنى اسم جعفر؟,النهر الصغير,,
ن,ما هي الحشرة التي تكلمت في القرآن و تبسم نبي الله سليمان عليه السلام من قولها؟,النملة,,
ن,هي عروق الفؤاد و القلب؟,نياط,,
ن,ما اسم الدابة التي أرسلت إلى ثمود؟,ناقة الله,,
ن,نقط بيض أو سود و بقع تقع في الجلد وتخالف لونه؟,نمش,,
ن,ما هي الحطمة؟,النار,,
ن,من الإبل طويلة العنق و هو اسم مؤنث؟,نجود,,
ن,ما هي أكبر دولة إسلامية في أفريقيا؟,نيجيريا,,
ن,الاسم المعرب لجهاز الفاكس؟,ناسوخ,,
ن,ما هو لقب صلاح الدين الأيوبي؟,الناصر,,
ن,الرئيس الأمريكي الذي استقال من منصبه بسبب فضيحة سميت بفضيحة ( واترغيت ) في السبعينيات؟,نيكسون,,
ن,ماذا يسمى صوت الدجاجة؟,نقنقة,,
ن,مسمى الحركة التي تزعمها الألمان في الحرب العالمية الثانية؟,النازية,,
ن,ما هي الحشرة التي لها خمسة عيون؟,النحلة,,
ن,هو الصور الذي سينفخ فيه إسرافيل؟,الناقور,,
ن,خلقت من غير أم و لا أب؟,ناقة صالح,,
ن,من مكونات مادة السيجارة؟,نيكوتين,,
ن,هو عصيان المرأة و ترفعها على زوجها؟,نشوز,,
ن,ما هي عاصمة كينيا؟,نيروبي,,
ن,هو حفرة تحت الأرض له مدخل و مخرج ممهدة ليسير بها الإنسان و الحيوان و السيارات و غيرها؟,النفق,,
ن,إحدى الدول الاسكندنافية؟,النرويج,,
ن,هو المثل و النظير؟,الند,,
ن,بمعنى برك الجمل و قعد؟,ناخ,,
ن,حالة طبيعية تتعطل معها القوى بسبب ترقي البخارات إلى الدماغ؟,النوم,,
ن,من المعادن ذات الوسط الموصل للكهرباء؟,النحس,,
ن,هم الذين عرفوا قديما بكثرة الزهد و الابتعاد عن الدنيا و الانهماك بالعبادة؟,النساك,,
ن,أداة استعملها النصارى قديما للإعلان عن صلاتهم؟,الناقوس,,
